,ICLN,QCLN,ARKQ,BOTZ,ROBO
2021-06-08,30.70769645835259,10.127994665281085,-10.055696626591434,13.258540387150061,13.12792720623062
2021-06-09,31.66203243490599,10.021410407910903,-9.774080456425622,12.889758495799324,13.565360497512849
2021-06-10,31.97169010729793,10.2457848671135,-9.327787262311169,12.8835943393984,13.657095992723868
2021-06-11,32.2936300725788,9.998909861864602,-8.945819155344878,13.027030774789512,14.3183531271625
2021-06-14,31.647801433624586,10.018213823343158,-8.029226688676886,13.492363147416405,14.453827808187071
2021-06-15,31.196105749346234,9.676312733564911,-7.774733697579116,13.920807204429497,14.41608011159768
2021-06-16,31.556930201868894,9.096596422615942,-7.391542861926851,13.813731856624868,15.04200657275615
2021-06-17,32.109275057882215,8.899050007811905,-7.307966791424995,13.708449914972057,14.973516474150527
2021-06-18,30.912070120019376,9.234438679862857,-8.098235105500507,13.181116337915885,14.73114629156493
2021-06-21,31.0813546536479,9.250434102599552,-8.320893093215815,12.972063637124899,14.750090151471168
2021-06-22,30.866423534883786,9.278308172864527,-8.234107790066332,13.19697041811531,14.335251655925696
2021-06-23,31.183690831577845,9.584108614431672,-8.562726342950931,12.640103372003592,14.004015518399589
2021-06-24,31.335796228894054,9.202408951348907,-8.570563178770009,12.56316111700588,14.441220611135277
2021-06-25,31.771768570083985,9.64909305253099,-8.542308364860759,12.981923392563772,14.90603210939961
2021-06-28,32.48611575079791,8.936508227926385,-8.555367569547862,12.645456154069162,14.983084879362941
2021-06-29,32.9688825403469,8.853984068921758,-8.722283421019469,12.565033887138675,15.020658235579816
2021-06-30,32.52954649580569,9.110860178623616,-8.36508958243897,12.716624759248374,15.320886552616695
2021-07-01,32.32139186572116,9.049591228769692,-9.433035202898111,12.542874884308993,15.38833458607619
2021-07-02,32.864424656191154,8.647163687476866,-10.308820689569927,12.523597146142247,15.640689140343081
2021-07-05,33.08239532677811,8.599483701197187,-9.510326950513551,12.543519106253367,14.8773330768758
2021-07-06,33.08409863391054,9.139501094927432,-10.654259597760316,12.22012143560013,14.976457706840062
2021-07-07,33.482250647558764,9.111832059976695,-10.269564598563754,12.612931045211173,14.654962746260296
2021-07-08,33.59768385136466,9.407438811630625,-10.358055808335372,12.500000404339204,14.645787318599876
2021-07-09,33.54455305492963,9.533402033431026,-8.480268783079914,13.120147374017906,14.34571276621153
2021-07-12,33.29235431096892,9.45701137687641,-8.274010075648896,13.125859542324983,14.110472058380358
2021-07-13,33.56393248081316,9.757786592858805,-8.45868859483668,13.094841690043928,14.078572756193342
2021-07-14,33.28029880379078,9.325966570822118,-8.588526345461162,12.849915387952557,14.856142061252008
2021-07-15,33.97681860472024,9.61136329657366,-8.382349483643921,12.738163444825954,14.76484090124519
2021-07-16,32.95253596417696,10.113580965853188,-8.577593128548287,12.368600294079652,14.183162886003643
2021-07-19,32.83286395534966,10.405704628963264,-8.815940680308032,12.026916507449336,14.28112714649711
2021-07-20,33.22788933763566,10.551281679457263,-7.988548454842459,12.004285589755565,14.13542358076679
2021-07-21,33.51693158380583,10.177212244380211,-7.825596834799626,11.742419172244654,14.339420746384128
2021-07-22,34.03579400886211,9.986947145756325,-9.3696982742755,11.572814986258965,14.53299201071061
2021-07-23,33.457288764526666,9.940531623285882,-8.50164114621267,11.930130510351923,14.904611101371309
2021-07-26,33.378004230935495,9.993728120342562,-8.365009920602056,11.555304013043711,14.545774438740722
2021-07-27,33.46136112184096,10.049073831295825,-8.76245220549572,11.590156950314874,14.314235880023286
2021-07-28,33.85814256751051,10.214825372890937,-8.45374730687594,11.595588417987972,14.351114490331884
2021-07-29,33.198356055767825,9.753237916335024,-8.499186246429353,11.427532331750822,14.422329371241206
2021-07-30,32.87547563185672,10.221465779826197,-7.740118843607675,11.437160297028285,14.827853843115744
2021-08-02,32.9467682978403,10.921003383398828,-8.312071920220461,11.448405518568402,14.47822073300793
2021-08-03,32.772480270608995,10.057472658255769,-7.6031614484704875,11.903744152462874,14.030645046668544
2021-08-04,33.473922938523806,9.666766497439088,-8.161558801754808,12.291937389383444,14.0464659618408
2021-08-05,33.49097153924376,9.68256025141704,-7.582900612759474,11.98549461914416,14.006076413702353
2021-08-06,32.754238089848094,9.426382227685977,-7.02502241361033,11.810706891806134,13.734734073733442
2021-08-09,32.66523687066039,9.450287606122659,-6.6907047795917265,11.71409962225557,13.238869945497628
2021-08-10,31.849502383075897,9.554548957588743,-7.822282728926027,12.058921923466574,12.512951659416668
2021-08-11,31.80660738569715,9.477948931170866,-7.183020261181056,11.919738087005268,13.213673826974873
2021-08-12,31.733617876566086,9.520097651051387,-7.614985022656057,11.799717673908354,13.422193025265422
2021-08-13,31.182907028327556,8.735583239318679,-7.29302041196059,12.279272351492935,13.268356442467814
2021-08-16,32.49903670438581,8.922528032510112,-7.878575329846868,12.080315943364923,13.933008668397754
2021-08-17,32.60846646380967,9.232675602042695,-7.724702576179595,12.278051332148252,13.660318509865192
2021-08-18,32.3699295432009,8.473355733906232,-8.071314665899735,11.888895297696589,13.058120576555515
2021-08-19,32.799065579482416,8.516990971091264,-9.16853371575776,11.912400106098914,12.591850003149117
2021-08-20,32.98074729286328,8.673245054012504,-8.78101908205533,12.096443657782714,12.900463813921736
2021-08-23,33.626655181151406,9.202144931870734,-9.77859532805929,12.243721638162762,13.175788549697485
2021-08-24,34.21193851879257,9.690442218375438,-10.121129446830146,12.564139413671708,12.71425802783058
2021-08-25,34.86698454609149,9.387549406258907,-8.758258136361924,12.718803954301766,12.536003085788936
2021-08-26,35.38216156371578,10.191452690868694,-8.553958764784028,12.645551885580378,12.321613720036382
2021-08-27,35.67030844592281,10.741130522248516,-8.853448612840765,13.02935901936375,12.094891957892422
2021-08-30,35.15312089522115,11.161254437259428,-8.769783570689022,12.839097534397128,11.975267577290293
2021-08-31,35.44179494651509,11.470528710267946,-8.895058431362948,12.115319914310195,12.722779860907456
2021-09-01,35.26159997515342,11.043165413745378,-9.174001131904156,11.493165364481474,13.21042614553151
2021-09-02,34.38528779975174,11.758445297799726,-10.109675086153842,11.287540974556366,13.857228898859423
2021-09-03,33.87353103671241,11.946511352102803,-9.1959949785033,11.19235047234274,14.365833309922886
2021-09-06,33.376798305940284,11.971477680416195,-7.766996879272547,10.570176188304947,14.433287404316339
2021-09-07,33.77244230615075,12.444302251538867,-7.014927688890317,10.595696214498616,14.788578700270344
2021-09-08,33.33735864354919,11.61270156657332,-6.669021986912398,10.631099306653592,14.412944038375635
2021-09-09,33.385416189741235,11.658837760852325,-5.689722559052036,11.198814976381417,14.579878357271745
2021-09-10,33.812248973217194,11.822870093265676,-5.533513274158032,10.992758190710084,14.097514295767416
2021-09-13,33.59675450321253,11.310037640117017,-5.320259040102819,11.161001119350448,13.260257319238008
2021-09-14,33.02479463999673,11.365841207663964,-6.17943731249396,11.478717866396629,13.318717487259823
2021-09-15,32.09062666620261,11.955585036102768,-6.268749488761387,11.416026572471061,13.793626190456113
2021-09-16,32.64463220989266,12.64966488068927,-6.610124554402212,11.337473366808604,13.919771223659467
2021-09-17,32.558608195218255,12.707627621729241,-6.995749568601603,11.745530828592228,13.251792835487713
2021-09-20,32.89246817655313,12.39488157005281,-6.648961726604071,11.56808452386787,13.120538151642466
2021-09-21,33.216536526869916,12.572114633444022,-6.9198983467728326,11.521130455769974,12.723750684990254
2021-09-22,33.68368694633171,12.600043640790396,-6.365822152137618,11.93067963701169,12.643849073174158
2021-09-23,32.468373751150814,12.097927012541799,-6.865043330816739,11.46735805505454,12.23358096369789
2021-09-24,32.1251482135404,12.190967436158218,-6.897356118365131,11.083277962631808,11.268540099644195
2021-09-27,31.96247990194459,12.377231016679861,-6.855309318752383,11.245707149222236,11.144572599183606
2021-09-28,32.53098693060635,12.250466597410801,-5.52793704434476,11.650856114482098,11.158016996519798
2021-09-29,32.2107995362944,11.467945116121829,-5.287772535409864,11.453996417922756,11.40739996292299
2021-09-30,32.54683163977222,11.570665889964879,-5.59823909804242,11.675212651595588,11.634548444299194
2021-10-01,32.26551351337875,12.187223905124771,-6.237420242418004,10.965922822866446,10.757284913206218
2021-10-04,32.87293598199366,12.35853063067771,-6.103726420077976,10.331184636075587,10.797821243499577
2021-10-05,32.72333365863356,12.576826629652007,-6.2954264407211085,10.332597030122841,11.2531802656755
2021-10-06,33.1932258936851,12.51026670887107,-6.904310300582054,10.184555648012111,11.457958819809566
2021-10-07,33.07411289269585,12.643337115013027,-7.168184189425055,10.413038742842394,11.440957426809604
2021-10-08,33.65354590556049,12.286154484188858,-7.803994211315626,10.480761105947371,11.751333693980676
2021-10-11,33.875428070081554,12.908228871388609,-7.621898434364084,10.527335079121112,11.051023359459077
2021-10-12,33.30296753412568,13.139380356397977,-7.285212920857866,10.546192351510882,10.882642138713868
2021-10-13,33.47231664072137,12.803273284469425,-6.775776499994841,10.818486328940622,10.669964859700848
2021-10-14,33.075203423101954,13.147486028602021,-6.335452438294894,10.78810648208802,11.5824990145808
2021-10-15,32.42605029302475,13.60263854031636,-7.259795810223984,10.638154956127515,11.503479890728402
2021-10-18,32.1705819886216,13.05252420447191,-7.399081019347548,10.254270636511766,10.948550010163844
2021-10-19,32.34435449375242,12.957667055288953,-7.259952939594349,10.088587853300318,10.385847409220755
2021-10-20,32.36582401651633,13.234072014836704,-7.974018176007036,9.709740671709623,11.078361455054328
2021-10-21,32.1054433732134,12.84469007718418,-8.90052614946471,9.600408210525112,11.710768925878092
2021-10-22,32.052524101986606,12.79008959657093,-10.017490145203894,9.546996541551755,12.391046901897585
2021-10-25,32.1399090661903,13.347723568992786,-11.309145735512693,9.747044350414779,12.771543090776154
2021-10-26,32.88933873682754,13.303280277337066,-11.194318740651354,9.887567126297915,12.876237226640711
2021-10-27,31.765578064981344,12.98864084594346,-11.336524522430409,9.592453214622507,13.398939493534558
2021-10-28,32.20059168914996,12.549655699292579,-10.559897863625537,9.712806199463405,13.4384693227308
2021-10-29,32.41321021471043,12.827931073318858,-10.141343674745677,9.782782553833984,13.557318314428855
2021-11-01,33.31900922485605,12.281236353850446,-10.19314587723224,9.81903876230084,14.126628634927958
2021-11-02,33.28837279609386,11.90384731926893,-9.29432276903703,9.600897519179599,14.286057378007623
2021-11-03,33.08978074948139,11.572632348445548,-10.163469476223078,10.068007429422131,13.639034720467077
2021-11-04,33.04043893606422,11.265965845335495,-10.064209564599345,9.979985623430755,13.78352127954759
2021-11-05,32.95870735735858,11.377028630613768,-10.881384436567416,9.48711945135767,13.571815232817512
2021-11-08,33.22580395214905,11.23019494346913,-9.583524274878684,9.520147074075552,13.633177718952005
2021-11-09,32.12975665539244,11.544789209184302,-9.953937334117683,9.069945694257628,14.105333152518622
2021-11-10,32.34775126481492,11.43564437542142,-10.619706265979183,9.246624667660079,14.417035720692244
2021-11-11,31.768653227187336,11.415094895197369,-9.259712396355702,8.928540413362615,13.445011917830728
2021-11-12,32.30985039644924,11.834962993143321,-9.256361271765002,8.299408932326136,13.852673084686721
2021-11-15,31.947688560790414,12.20310636657834,-9.356933992116005,8.467162650667985,14.02151801836888
2021-11-16,32.96394485642821,12.426334617865662,-8.98792735953218,8.408508657151435,14.373628355222415
2021-11-17,32.25069641881779,12.465608587771586,-9.365746800627768,8.57713539534026,14.395724005634458
2021-11-18,30.94455425118712,11.699678190760835,-8.938391627935289,8.441465472730549,13.836952643935275
2021-11-19,30.43373979003571,11.966768031869035,-9.293836721950278,8.227746453814685,13.859494724166883
2021-11-22,30.98351964159745,12.125371556440912,-9.374826254525054,8.286878340971958,13.941386799453957
2021-11-23,31.05729496728208,12.472576229139088,-8.876614916286798,8.132966723555446,13.790212312121755
2021-11-24,31.277420039896043,12.847192867144052,-8.711102716882962,8.237288665881108,13.726447489074664
2021-11-25,30.47341634696352,13.253730598227545,-8.291096695476654,7.941583411777435,12.855870382261998
2021-11-26,30.033802572646895,13.095151670247127,-8.57629606266611,8.42828204612153,12.478298707991827
2021-11-29,29.548029273445025,13.128061923748378,-8.28831139249268,8.451437352529178,12.489951520762048
2021-11-30,29.753098144832144,13.739896938730588,-8.784994581492526,8.784359999992464,12.89584212706341
2021-12-01,29.788218139384156,14.021927916459063,-7.9514757910970175,8.66700989555171,12.767697116930368
2021-12-02,29.5436830198776,13.593073681791289,-8.262210597651169,8.693503319490228,12.666775028689004
2021-12-03,28.968916162034795,13.507963778545564,-8.617676881313692,9.126232882700407,12.22877336736825
2021-12-06,28.988034654979124,13.888705268372638,-8.869544949110995,8.829925395728798,11.797701043349234
2021-12-07,28.20249998028737,14.595586299429467,-9.000196361432906,8.291392840857693,11.800793368618612
2021-12-08,28.60354417821999,14.554397372934508,-9.638536044400958,8.621618539502347,12.097017335309127
2021-12-09,28.782297816424887,14.086975575501919,-10.313974329181725,7.914324007449338,12.158652753676465
2021-12-10,29.031971831851337,13.884273175138246,-10.778486498795033,8.0099990743565,12.439407685603282
2021-12-13,28.674168164716455,14.081810510417519,-10.7025652687364,7.624419264609356,13.10490489108541
2021-12-14,28.864976174313256,13.468096007723966,-11.792992320967741,7.515774731098407,13.816347076905902
2021-12-15,29.315075180862202,14.766138909314412,-11.613393166213577,7.919195826071206,14.361466118968954
2021-12-16,28.829844733008596,14.351512212508805,-11.147872254071643,8.323967844261322,14.477535506227358
2021-12-17,29.155523609231164,14.437525814085596,-11.494491240965267,8.164696328430727,14.497697249191052
2021-12-20,29.529938619794734,14.536883379895228,-11.279244609467753,8.424812558417761,14.471022822285562
2021-12-21,29.69941690041785,14.642903621771245,-11.557434045315198,8.67542309975433,14.912909073518932
2021-12-22,30.17251729186572,15.065524047826603,-11.250810941219406,8.625415264222818,14.425627212011292
2021-12-23,30.127709759642435,15.438234571808746,-11.182874403965826,8.321989769716126,14.327939751931641
2021-12-24,29.85444129433974,15.719219145521482,-11.293709949282004,7.866836758000018,14.008027202216134
2021-12-27,30.30482073600493,15.646981921144638,-11.806601344552263,7.427947977460805,14.542462247008455
2021-12-28,30.362644041558045,15.28129451052694,-12.548832288782911,7.594218225449536,13.558281368088261
2021-12-29,30.294039556444638,15.736465138034996,-11.905566079913655,7.850002396307692,13.10457380594252
2021-12-30,30.336264830087092,16.22043611414614,-11.55890872782637,8.083455117785624,13.231038721860743
2021-12-31,30.294604789359678,16.027489096152294,-10.733749206351689,7.892791905291764,12.69883284648437
2022-01-03,30.268079756792968,16.35209828378483,-11.078817431915034,7.829866068929878,12.33079013960023
2022-01-04,30.38399167136082,16.89999500426014,-10.27888653772149,7.37019903120121,11.948383424201996
2022-01-05,30.602387002260425,16.560057827591415,-9.565064846033962,7.6603045486267405,12.317109416068071
2022-01-06,30.875999077371787,16.474126011424914,-9.089504351066388,7.6871340533349635,11.64995561796264
2022-01-07,30.285223665733938,17.22621663041905,-9.390746481770641,7.482033987964165,10.34523631004576
2022-01-10,29.23911412441842,17.024618794430555,-10.183173145938163,7.440227002885642,10.842906885910855
2022-01-11,29.50332881914376,17.002522575487504,-10.513740772778135,7.320925146447701,11.06939441315097
2022-01-12,29.36308275585808,16.455836043715365,-9.138495923180692,6.79377723507986,11.226991180112602
2022-01-13,29.85143478977385,16.295973097382277,-7.798904774613163,6.779211270706684,11.72631496747515
2022-01-14,29.92174325762905,16.79727389660502,-8.692943286726127,6.857313427010087,12.113070324598974
2022-01-17,30.08629601464572,17.09802503461068,-9.419486088313867,6.863935136623368,12.529544518899055
2022-01-18,30.050077784464648,16.881930409779464,-8.500134706397255,6.467574268953955,11.94844558303602
2022-01-19,29.880839354442152,16.7790538279815,-7.930957058718846,6.3091234260493945,11.686768773334775
2022-01-20,30.467699455377158,16.410301489876503,-8.500518698307339,6.571643038926956,12.35471231979847
2022-01-21,30.343992084446928,16.796606949904543,-8.36575245092363,6.470979713944143,12.325155427365303
2022-01-24,29.66455813180027,17.52364057753527,-8.332646957849349,6.545077427370938,12.59887575442914
2022-01-25,30.024915479902077,17.399160020427274,-8.687654383997227,6.104187871378297,12.729877274111612
2022-01-26,29.67886912679338,17.19218122936553,-7.968717917485286,6.144636637019945,13.607684809818632
2022-01-27,29.010555578911692,17.709163703211647,-7.266326619853416,6.245693443614927,13.88462609965771
2022-01-28,28.845249465321665,18.163994623308003,-7.456590933234182,6.109022146969519,14.020223548593181
2022-01-31,29.183659267714283,17.89937397570046,-7.185750068888076,6.28629955378543,13.962028510383169
2022-02-01,29.907958870337815,18.38551975790847,-7.46193823774172,6.230296127203484,14.117136913350407
2022-02-02,30.207722259966324,18.683987883646065,-7.370389957329685,6.065380742453984,14.685709546625365
2022-02-03,29.982594270103093,19.273369551714772,-7.611687504770472,6.177747491944462,14.256833545601445
2022-02-04,30.26468765827299,19.807292816859892,-6.113563596224502,6.5338083845325965,13.91779553993021
2022-02-07,30.63176375231783,20.279354193902165,-5.538341443375117,6.9386608030821115,13.758938859970097
2022-02-08,29.963474747716262,21.69199400886498,-5.683509741000442,7.461674591845263,13.754928110571743
2022-02-09,30.13607434896145,21.40261505666414,-6.520397749790341,7.142525031611747,13.213433326317585
2022-02-10,29.737548159105703,21.017177490548338,-6.317546418983376,6.9770102093677995,13.203386969429802
2022-02-11,30.11452366158399,21.48082851551409,-6.956519936394081,7.014782631389421,12.770389769043325
2022-02-14,30.277678657591622,20.982250781103367,-6.3363624435553305,7.082459454509557,12.497448607275272
2022-02-15,29.379101617181483,20.97542548964976,-4.992749600999559,7.419508691235773,13.472688903667459
2022-02-16,28.915459472188665,20.594176384033023,-4.758307578891589,7.023375826851524,13.908289305577817
2022-02-17,28.395576963761357,20.852079638266098,-5.647322641814284,6.990709530370648,14.21108024188472
2022-02-18,29.198238831157777,21.457443931877318,-6.05610071900481,6.85694551299428,14.599118564353187
2022-02-21,29.583297876169052,21.268976085309323,-5.509367711406469,6.985438275395607,14.360908285877604
2022-02-22,28.987135917752514,20.961567200307563,-5.008698004492281,6.774101949309962,14.077260720023249
2022-02-23,28.862181312808822,21.1298172970535,-5.299733624300153,6.325536428339795,13.708998820345448
2022-02-24,29.166423162527117,20.683695835996208,-6.231715768937789,6.089059988017199,14.326217047870621
2022-02-25,29.54472758107625,20.539967461703657,-5.7051208423783635,5.954410835553793,14.668102566589676
2022-02-28,30.280201554776408,20.32897102730926,-5.703858506148947,6.250300628725414,14.632036408277111
2022-03-01,30.274327368838343,19.983346717016328,-6.384853422328874,6.350407341716945,13.784665889073787
2022-03-02,30.53453444886913,20.416086945784592,-5.7682716474075875,6.47982477942684,14.486042986656958
2022-03-03,30.594164189832675,20.36676686815877,-5.720605611157765,6.3711867956143635,14.58902200569334
2022-03-04,30.942323643361917,20.5490045267595,-5.36864529368458,6.912691263833782,14.275014770240121
2022-03-07,30.011458646503762,20.900238140159082,-5.8013853832691495,7.423339982687825,14.419351512318556
2022-03-08,30.271548022131682,20.80762229250078,-5.551390923872205,7.380008693998246,14.388752859470056
2022-03-09,30.03219688496681,20.973808214330358,-5.554636864450572,7.406525188027363,14.869206608883665
2022-03-10,29.3532097039437,20.558220202359184,-5.970394373097605,7.248514691802303,14.635016488571683
2022-03-11,29.20319829997791,21.061106166074897,-6.036165317308637,7.867937831480974,15.359458750543727
2022-03-14,28.614926447310225,21.043160544758955,-6.217794963683119,8.371693576272767,15.130945720857316
2022-03-15,28.86230577647966,20.862563737215627,-5.662664310017689,9.11154581294172,15.10241301029152
2022-03-16,28.42488361301618,20.52695521909779,-5.8142580506222785,8.27724879028646,15.182754329694252
2022-03-17,28.892057086897033,21.092041450071783,-5.8865154448115575,8.310988503414887,15.561456568871192
2022-03-18,28.012797061746422,21.819322776038476,-6.696127751072659,8.402725379806075,15.914181535823381
2022-03-21,28.19173671757985,21.470506351725934,-7.364705195645605,8.904764372805055,16.40196917762147
2022-03-22,28.211564619027186,21.07022570574661,-6.574945409517532,8.900932344959754,16.264928244275485
2022-03-23,28.331472209581477,20.85413960814341,-8.023460914411125,8.96560807543433,15.620485915776342
2022-03-24,28.857987056858015,22.08485534910543,-7.670957883659611,9.168798933288805,15.221162721778224
2022-03-25,29.58740556897255,21.63583953988023,-7.64788728102485,8.735655714551726,15.659388112970476
2022-03-28,29.20771026790093,21.905672198619335,-7.311638378763611,8.412298009547744,15.30609059606997
2022-03-29,28.974172406914207,21.460968560341076,-6.68600074140037,8.219754045979949,15.004003516045362
2022-03-30,28.304390684621993,21.54944159273469,-6.6903135810077785,8.249297843122646,15.190689723031543
2022-03-31,27.80820447253087,21.362135104277225,-5.352194957243668,8.299979865301657,14.40064262193036
2022-04-01,28.261581403235184,20.981739719881293,-5.006965471478971,8.363759363627961,13.32867140493456
2022-04-04,29.263811000237286,20.97654575973651,-3.957357934289611,8.506059498918551,13.032288853400287
2022-04-05,29.13278423931571,21.189118955189056,-4.195915457517728,8.82558919884739,12.480015227830833
2022-04-06,28.611161520523655,21.0024070345113,-5.838116862630514,8.870255421231388,12.550948927064717
2022-04-07,28.487017272825952,21.68916672648645,-5.588596039018256,8.602364121888144,12.968112868544015
2022-04-08,28.6264850659429,21.93355520072464,-4.396166479631766,8.775417562161321,12.965292643306118
2022-04-11,27.858161301577763,21.921728533344847,-4.836697352664139,8.749164911272695,13.196529236138959
2022-04-12,27.6895594196779,22.592782142031364,-4.440302198122488,8.784113262129997,13.672059307310336
2022-04-13,27.488682629433228,22.191826415339357,-4.002759818527707,8.420387932820502,13.560309491652301
2022-04-14,27.844728684432237,22.188377500254887,-3.323389446390358,9.124468285784056,14.299866165169519
2022-04-15,28.39915414358628,22.905121465546173,-3.6797119738887645,8.737486413458702,13.695833653487101
2022-04-18,28.19691890332492,23.1397549167267,-3.7349136034435446,8.75950391917749,13.267194309619416
2022-04-19,26.14749337282656,23.10666142529522,-2.8511995408833,9.036561618121144,13.755287219636921
2022-04-20,25.488770696828997,22.66061876882339,-4.399913134407619,9.628598447951195,13.13878356222246
2022-04-21,25.323823834399995,22.58844014436068,-3.8440865891398133,9.554967704560308,13.255675143444519
2022-04-22,25.291799174553336,22.419848534796987,-3.253402833014235,10.171254961824065,12.714199149324664
2022-04-25,25.306211934900595,22.493193656804998,-1.8749336271884047,10.00137404760112,11.824760814396868
2022-04-26,25.336936090808134,22.192508333233487,-2.789884685918352,9.73107488004562,11.75972618772939
2022-04-27,26.297893317363133,23.094442844060698,-2.4452826477380185,9.837583422201707,11.326538866180758
2022-04-28,26.1202027704621,22.70518393786108,-2.700641867076911,10.1858546837579,11.402664028852687
2022-04-29,26.629883454154506,22.392783283603436,-2.504456130452695,10.072628922390837,11.671493981099776
2022-05-02,27.099204063540082,22.578572175388455,-1.336037529676684,10.070708808989636,11.52405220511653
2022-05-03,27.780788778033582,23.001731255240685,-1.1608576881566037,10.028037305437042,11.775069665090767
2022-05-04,28.266054370656157,23.709726739323138,-0.9375311941044551,10.403697716157158,11.942583306905085
2022-05-05,28.0139333451661,23.96672267891492,-0.9540680247736972,10.182622476798414,11.65568348509614
2022-05-06,27.925549883918166,24.377953117333462,-0.19100090137566994,10.231052044099874,11.850445790628608
2022-05-09,27.435121811331996,25.162052066513777,-1.3364055288184709,10.480424111768539,11.567646026705214
2022-05-10,27.260639258435777,24.391346442266908,-2.1033090935466063,10.363832605920951,10.98934588951114
2022-05-11,27.594660083513872,24.48175153645359,-2.2800098619006306,9.68987316717902,9.94470088615016
2022-05-12,26.925382682475572,24.92926133683974,-1.9062236259072485,9.95425705605129,9.10944742508079
2022-05-13,27.063399926230552,25.031170526179945,-1.2104332140616805,10.138574879030907,9.384847913524354
2022-05-16,27.489636740247413,25.651189846262977,-1.894677317537127,9.98517454017014,8.337973521980507
2022-05-17,27.224529017204006,25.848801817112992,-2.3379488638969335,9.898298052115837,8.005281364903487
2022-05-18,26.254189663151113,26.05967048886932,-1.7710901264311332,9.520610682792778,7.200227347115449
2022-05-19,25.82111062587618,26.01474596415986,-1.6066370779887151,10.060858710719856,6.495359239068419
2022-05-20,26.12361943790964,26.926354808664307,-2.3399048812699093,10.093072919741115,7.172047110161499
2022-05-23,25.84930494425655,26.52787048548627,-1.665121307254136,10.357854684065629,6.549796281774357
2022-05-24,26.478988466616627,27.059645168448167,-0.9040961724765388,10.519649111370303,6.190432554758566
2022-05-25,26.969878286071967,26.687271527386137,-0.6626703474437612,10.183760532577526,6.427041311380764
2022-05-26,27.50358140185861,26.655481515951006,-0.7409746862096078,10.170000807932695,6.279355415538449
2022-05-27,27.736761099760404,27.342566915881434,-0.7648833412177574,9.485520606815912,6.717100027822996
2022-05-30,27.930101432113553,27.33613417884626,-2.158551919490627,9.672373661427795,6.868449427363334
2022-05-31,27.375228071784584,26.857199355345315,-3.3771344839958886,9.335607112097419,6.972490931195715
2022-06-01,26.90994802419329,27.47404042888215,-3.379143379739361,9.324561570766596,7.154149279905033
2022-06-02,27.23993135035848,27.595007985278695,-3.4175029642769275,9.146802140442595,7.1304206001252926
2022-06-03,27.02783909258472,27.786097674685152,-3.6276042087300056,9.623326665326434,7.450845599565238
2022-06-06,27.50759027373266,28.006438823004785,-3.475970438869524,9.599464539055257,7.332572254344701
2022-06-07,27.69157852025807,28.353188619648524,-3.1106823080500376,9.880788579323418,7.625975503861099
2022-06-08,28.605492748983185,28.42256643676373,-2.336108351172804,9.800449382439574,6.656849380885369
2022-06-09,29.046038455021908,27.818318609956386,-1.807388025261364,9.85854453834437,6.549904582123842
2022-06-10,28.74602262430225,27.949936871838176,-2.3530912581416743,9.75344074724374,6.491023000124381
2022-06-13,29.086836983781254,27.99696311609256,-2.073660646936027,9.909181113867385,6.611442633309013
2022-06-14,29.18563626410294,27.932338906470502,-1.833262292034238,9.514287063736584,6.812785670012621
2022-06-15,29.877028532162406,27.96542898156839,-2.0863393473802674,9.097026259563833,6.655047122403483
2022-06-16,29.534487084437984,27.95531745842041,-2.1068626375112274,8.930279130898061,6.576293252226071
2022-06-17,28.57263835538697,27.630167885867674,-3.2641121069308596,8.538614562110821,7.136176877594911
2022-06-20,28.872255080840837,27.352473160008234,-2.654737826545542,8.723886507584318,5.9081499518133604
2022-06-21,29.167879858507266,27.513871716447472,-1.2733370719754937,8.633208936949707,5.854437233914815
2022-06-22,28.357603174326304,27.492355906798736,-1.0667136620550295,8.307304795335408,5.570128979865952
2022-06-23,28.42593007741126,27.363555101557306,-0.7132296702681842,8.361928933097976,5.608273248425377
2022-06-24,28.419398560133196,27.258663924896183,-1.717855986998206,9.038713745901584,5.176675006041805
2022-06-27,28.74528556261761,27.069026140109386,-0.7406387610568324,8.901850561498637,6.095195468601338
2022-06-28,28.0675441601599,27.388683547726387,-0.7009267218495374,9.057305296499651,5.984278856480376
2022-06-29,27.465363887311568,27.658884063301954,0.4096721498435514,8.930530673862876,5.959143999777268
2022-06-30,26.758200235131035,26.981690805670222,-0.04166112191967741,8.528035137181945,6.782567809098795
2022-07-01,26.953591415139822,27.137871831396915,0.2831406783425905,8.403543746612911,7.386301306037211
2022-07-04,27.861914690134732,27.403725848831986,-0.21605137456304746,8.96651230754987,7.198016770411652
2022-07-05,28.43798367806231,27.198916186992985,-0.4690421332787764,9.255034162785773,7.417787934227615
2022-07-06,28.609065410552247,27.826691468662695,0.01630942432726812,8.771705148693245,7.199912637733391
2022-07-07,28.26786538602311,27.80301047399848,-0.2517880892983726,8.809437500438092,7.664571822300916
2022-07-08,28.79479758928882,27.8590572621096,-0.05304209854275754,9.03668913337213,7.488839650293627
2022-07-11,28.5859505174486,27.805574334852363,0.7839128215938729,8.891736832800346,7.069964324485888
2022-07-12,28.53005818117189,27.867120413559423,0.5388672105502685,8.914503547868275,6.883637804364827
2022-07-13,29.041750200231874,28.516846407602912,1.0090499241678366,9.183803335553833,7.142138956529967
2022-07-14,29.150634277667614,27.99359233050031,1.4834978063118633,9.455486604000297,7.413576302976402
2022-07-15,29.391318034150363,27.978304653643253,2.9116533925558485,9.69333952738014,7.820679278275554
